Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
765,7,996792.7,359,862,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,10.28285,7.219435,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
766,7,22263.54,165,107,Lightning,Player,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.550786,3.999306,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
767,7,25956.41,578,327,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,4.456193,4.434171,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
768,7,106348.2,621,895,Lightning,Blaster,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
769,7,3197262,607,820,Lightning,Blaster,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,0.469478,6.560027,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,0.5317772,0.1649512,-3.382728,-0.9450951,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
770,7,13581.57,828,322,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,1.477861,0.2772796,-0.7764807,-0.8997203,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
771,7,790247.6,760,378,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-3.392172,3.041543,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
772,7,11200.34,760,423,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
773,7,43793.07,265,360,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-4.444242,0.2476732,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
774,7,10013.84,66,378,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-3.392172,3.041543,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
775,7,2758500,757,685,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
776,7,112801.9,607,636,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,-1.839916,1.934954,-1.037559,1.308107,
777,7,58670.32,181,909,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
778,7,11557.71,867,473,Lightning,Player,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-0.3448172,4.785006,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,-0.7764807,-0.8997203,6.887835,0.93831,-3.101818,-0.1368629,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
779,7,44982.18,554,857,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,3.226675,5.518172,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,0.04590631,0.105346,0.6045998,-0.863992,6.552906,0.9332817,-7.418839,-0.5897971,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
780,7,13551.82,687,492,Lightning,Laser,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.620662,4.742957,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
781,7,121708.1,66,942,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
782,7,979520.2,727,758,Lightning,Lightning,-3.667779,0.1282026,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,3.717425,0.8731782,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
783,7,60358.67,360,990,Lightning,Blaster,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-1.552655,0.4041594,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,3.084019,3.781975,-1.404914,0.1357287,-1.839916,1.934954,-1.037559,1.308107,
784,7,2521551,618,365,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.059795,9.487786,-1.266055,5.016579,1.763686,4.637607,-0.3711091,4.766435,2.071232,6.72602,-0.9960489,0.4380666,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
785,7,132133.7,949,438,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
786,7,11191.81,438,758,Lightning,Lightning,-3.667779,0.1282026,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
787,7,550820.5,181,106,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
788,7,42077.47,838,370,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,0.469478,6.560027,1.763686,4.637607,3.171975,7.726487,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,0.5317772,0.1649512,-3.382728,-0.9450951,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
789,7,21283.84,61,972,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,7.226343,0.9430307,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
790,7,799595.9,689,554,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
791,7,940631.7,733,378,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-3.392172,3.041543,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
792,7,44813.48,993,50,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
793,7,46528.08,683,219,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.4890289,0.2013718,0.08355764,2.526111,-1.037559,1.308107,
794,7,33890.9,98,554,Lightning,Laser,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-0.03323245,0.2410097,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
795,7,25063.42,760,437,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
796,7,86526.38,439,657,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
797,7,40031.87,586,406,Lightning,Ice,-0.4341293,0.2481446,-2.999324,0.1480685,-1.002152,7.565366,-0.7926608,5.404234,0.7169018,4.055993,-0.8345047,4.449163,0.5785667,5.47465,-1.205288,0.4252343,-0.353759,-0.4961756,1.043592,0.2264544,2.58038,-0.7949303,2.081688,0.8206006,-3.648938,-0.2032471,4.876824,4.640762,1.589726,0.2492589,-0.2370082,2.425956,-2.419496,0.4084904,
798,7,72473.23,827,542,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
799,7,1000352,254,311,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,2.411739,-0.8017178,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
800,7,997914.4,437,492,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.620662,4.742957,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
801,7,383250.3,760,219,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.4890289,0.2013718,0.08355764,2.526111,-1.037559,1.308107,
802,7,468037.7,554,366,Lightning,Laser,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,-1.839916,1.934954,-1.037559,1.308107,
803,7,26866.63,717,66,Lightning,Blaster,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
804,7,20825.63,288,406,Lightning,Ice,-0.4341293,0.2481446,-2.999324,0.1480685,-1.002152,7.565366,-0.7926608,5.404234,0.7169018,4.055993,-4.486791,2.605086,0.5785667,5.47465,-1.205288,0.4252343,-0.353759,-0.4961756,1.043592,0.2264544,2.58038,-0.7949303,2.081688,0.8206006,-3.648938,-0.2032471,4.876824,4.640762,1.589726,0.2492589,-0.2370082,2.425956,-2.419496,0.4084904,
805,7,1957916,911,908,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.905307,0.432659,0.6045998,-0.863992,6.552906,0.9332817,-0.6639606,0.1654694,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
806,7,413612.5,492,229,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.99061,0.4412856,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
807,7,15985.5,739,525,Laser,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,-2.961523,0.09618244,0.08355764,2.526111,-1.037559,1.308107,
808,7,1003609,492,268,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.905307,0.432659,0.6045998,-0.863992,6.552906,0.9332817,-0.6639606,0.1654694,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
809,7,1107263,978,574,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-0.6639606,0.1654694,3.084019,3.781975,2.050744,0.2714429,0.08355764,2.526111,-1.037559,1.308107,
810,7,31092.45,180,359,Lightning,Ice,-2.744749,0.1562779,-1.791719,0.1903204,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
811,7,998622.9,994,692,Lightning,Player,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-0.9819506,0.4389344,-2.034614,-0.6377231,2.905307,0.432659,0.6045998,-0.863992,6.552906,0.9332817,-0.9445995,0.131165,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
812,7,25805.8,406,942,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-2.419496,0.4084904,
813,7,26474.1,902,500,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
814,7,78810.3,378,166,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,-2.961523,0.09618244,0.08355764,2.526111,-1.037559,1.308107,
815,7,11621.63,689,423,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
816,7,398056.5,109,344,Lightning,Player,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,4.257133,0.8873829,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
817,7,116085.6,995,689,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,0.1371299,6.238963,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
818,7,25194.79,492,149,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
819,7,16681.18,866,944,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
820,7,83497.8,891,914,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-0.2437205,5.885503,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
821,7,984028.6,42,492,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.620662,4.742957,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
822,7,19396.7,254,862,Lightning,Balanced,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,10.28285,7.219435,3.992368,0.3770924,0.08355764,2.526111,-1.037559,1.308107,
823,7,324467.1,421,986,Lightning,Balanced,-0.2888656,0.2549818,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,-1.679967,0.6410693,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
824,7,438864.8,826,209,Lightning,Fire,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
825,7,18510.2,197,828,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,0.5282778,0.2029544,0.08355764,2.526111,-1.037559,1.308107,
826,7,36476.24,40,998,Lightning,Lightning,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-3.089177,-0.1353121,8.82218,6.574783,0.5282778,0.2029544,-0.6232988,2.305612,-1.037559,1.308107,
827,7,906233.4,723,833,Lightning,Ice,-2.744749,0.1562779,-3.787055,0.1249067,1.112028,9.535864,-1.737677,4.65581,1.763686,4.637607,-1.399911,4.08811,2.071232,6.72602,-2.486256,0.3494259,-2.034614,-0.6377231,2.048095,0.3416964,0.6045998,-0.863992,6.552906,0.9332817,-2.519136,-0.06480122,3.084019,3.781975,-2.961523,0.09618244,0.08355764,2.526111,-1.037559,1.308107,
